Opérateur;Année;Filière;Consommation Agriculture (MWh);Nombre de points Agriculture;Nombre de mailles secretisées (agriculture);Indique qualité Agriculture;Consommation Industrie (MWh);Nombre de points Industrie;Nombre de mailles secretisées (industrie);Indice qualité Industrie;Consommation Tertiaire  (MWh);Nombre de points Tertiaire;Nombre de mailles secretisées (tertiaire);Indice qualité Tertiaire;Consommation Résidentiel  (MWh);Nombre de points Résidentiel;Nombre de mailles secretisées (résidentiel);Indice qualité Résidentiel;Consommation Secteur Inconnu (MWh);Nombre de points Secteur Inconnu;Nombre de mailles secretisées (secteur inconnu);Indice qualité Non Affecté;Code Région;Libellé Région;id_filiere;Consommation totale (MWh)
Régie municipale d'électricité de Mercus;2020;Electricité;0.0;0;0;0.0;66.0;1;0;1.0;679.0;64;0;1.0;2659.0;554;0;1.0;0.0;0;0;0.0;76;Occitanie;100;3404.0
Régie municipale d'électricité de Saverdun;2020;Electricité;876.0;73;0;1.0;4875.0;30;0;1.0;10328.0;351;0;1.0;10459.0;2680;0;1.0;0.0;0;0;0.0;76;Occitanie;100;26538.0
Régie municipale d'électricité de Villarodin-Bourget;2020;Electricité;0.0;0;0;0.0;2455.0;2;0;0.0;2531.0;101;0;0.0;4777.0;1226;0;0.0;0.0;0;0;0.0;84;Auvergne-Rhône-Alpes;100;9763.0
Régie municipale d'électricité et de télédistribution de Marange-Silvange;2020;Electricité;0.0;0;0;0.0;127.19;3;0;0.95;216.072;4;0;0.95;14466.138;3063;0;0.95;3840.014;25;0;0.95;44;Grand Est;100;18649.414
Régie municipale d'électricité et de télédistribution de Rombas;2020;Electricité;0.0;0;0;0.0;406.084;3;0;0.95;1777.322;9;0;0.95;19657.694;5482;0;0.95;76.854;1;0;0.95;44;Grand Est;100;21917.953999999998
Régie municipale d'électricité et de télédistribution de Talange;2020;Electricité;0.0;0;0;0.0;895.835;5;0;0.95;4602.999;22;0;0.95;15751.132;4400;0;0.95;2661.367;30;0;0.95;44;Grand Est;100;23911.333
Régie municipale d'energie électrique de Quillan;2020;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;123.0;6;0;1.0;10613.0;2918;0;1.0;4635.0;31;0;1.0;76;Occitanie;100;15371.0
Régie municipale électrique de Saint Leonard de Noblat;2020;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;8664.0;1548;0;1.0;1941.0;17;0;1.0;75;Nouvelle-Aquitaine;100;10605.0
Régie municipale électrique Les Houches;2020;Electricité;0.0;0;0;0.0;260.735;1;0;0.95;646.163;5;0;0.95;27594.707;4668;0;0.95;11268.672;86;0;0.95;84;Auvergne-Rhône-Alpes;100;39770.277
Régie municipale gaz électricité de Sallanches;2020;Electricité;0.0;0;0;0.0;23558.022;48;0;0.95;23931.339;125;0;0.95;56279.853;11363;0;0.95;6079.555;62;0;0.95;84;Auvergne-Rhône-Alpes;100;109848.769
Régie municipale multiservices de La Réole;2020;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;9669.0;2509;0;0.8;12208.0;409;0;0.8;75;Nouvelle-Aquitaine;100;21877.0
RTE;2020;Electricité;0.0;0;0;0.0;426681.638;18;0;1.0;451641.252;51;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;24;Centre-Val de Loire;100;878322.8899999999
RTE;2020;Electricité;0.0;0;0;0.0;4022888.176;50;0;1.0;215709.108;18;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;28;Normandie;100;4238597.284
RTE;2020;Electricité;0.0;0;0;0.0;10376656.435;92;0;1.0;1139905.997;34;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;32;Hauts-de-France;100;11516562.432
RTE;2020;Electricité;0.0;0;0;0.0;1489061.869;21;0;1.0;302937.357;17;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;52;Pays de la Loire;100;1791999.226
RTE;2020;Electricité;0.0;0;0;0.0;2271495.712;50;0;1.0;494494.571;90;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;75;Nouvelle-Aquitaine;100;2765990.283
RTE;2020;Electricité;0.0;0;0;0.0;9183316.925;125;0;1.0;1397394.205;103;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;84;Auvergne-Rhône-Alpes;100;10580711.13
SAEML Hunelec;2020;Electricité;0.0;0;0;0.0;41785.063;9;0;0.95;2795.363;24;0;0.95;16373.127;4530;0;0.95;13832.972;15;0;0.95;44;Grand Est;100;74786.525
SAIC Pers Loisinges;2020;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;6216.011;758;0;0.95;81.707;1;0;0.95;84;Auvergne-Rhône-Alpes;100;6297.718000000001
SEM Beauvois Distrelec;2020;Electricité;0.0;0;1;0.0;307.0;6;0;1.0;1242.0;93;0;1.0;3750.0;953;0;1.0;146.0;21;0;1.0;32;Hauts-de-France;100;5445.0
SICAE de l'Aisne;2020;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;1;0.0;0.0;0;0;0.0;24;Centre-Val de Loire;100;0.0
SICAE de l'Aisne;2020;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;345.744;83;0;0.0361;25.59;13;0;0.0;44;Grand Est;100;371.334
SICAE de Precy-Saint-Martin;2020;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;28532.0;4153;0;0.5;16883.0;77;0;1.0;44;Grand Est;100;45415.0
SICAE des cantons de la Ferté-Alais et limitrophes;2020;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;79935.422;13349;0;0.0201;86722.446;978;0;0.165;11;Île-de-France;100;166657.86800000002
SICAE ELY;2020;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;62091.573;8858;0;0.0226;38628.216;1025;0;0.147;11;Île-de-France;100;100719.78899999999
SOREA;2020;Electricité;0.0;0;0;0.0;7516.0;28;0;1.0;38588.0;2371;0;1.0;38715.0;10703;0;1.0;25978.0;295;0;1.0;84;Auvergne-Rhône-Alpes;100;110797.0
SRD;2020;Electricité;174.0;9;0;0.989;0.0;0;0;0.0;30.0;1;1;1.0;2152.0;335;0;0.766;205.0;32;0;0.673;52;Pays de la Loire;100;2561.0
SRD;2020;Electricité;82333.0;2098;0;0.935;121263.0;787;0;0.786;192984.0;3269;0;0.779;681346.0;124524;0;0.644;108194.0;12055;0;0.618;75;Nouvelle-Aquitaine;100;1186120.0
Syndicat d'électricité synergie Maurienne;2020;Electricité;0.0;0;1;0.0;13528.0;58;0;0.975;10130.0;536;0;0.673;12702.0;2625;0;0.0;0.0;0;1;0.0;84;Auvergne-Rhône-Alpes;100;36360.0
Synelva;2020;Electricité;7583.619;281;0;0.95;71444.767;219;0;0.95;127576.683;3303;0;0.95;267637.354;46115;0;0.95;67370.806;2766;0;0.95;24;Centre-Val de Loire;100;541613.229
Antargaz-Finagaz;2020;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;10645.0;3;0;1.0;53;Bretagne;200;10645.0
Energies Services Lannemezan;2020;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;31625.266;2210;0;0.234;1080.041;26;0;0.383;76;Occitanie;200;32705.307
Gazelec de Péronne;2020;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;22307.0;1900;0;0.5;47440.0;371;0;0.104;32;Hauts-de-France;200;69747.0
Gedia;2020;Gaz;0.0;0;0;0.0;802.982;1;0;0.95;0.0;0;0;0.0;5825.27;304;0;0.95;0.0;0;0;0.0;28;Normandie;200;6628.252
GRDF;2020;Gaz;47619.81961;641;0;0.0;7358020.89684;15067;0;0.0;16172303.18484;99735;0;0.0;29560604.34;2415864;0;0.0;28691.85332;1276;0;0.0;11;Île-de-France;200;53167240.094610006
GRDF;2020;Gaz;293206.27943;288;0;0.0;3352292.81916;4286;0;0.0;2421808.70624;20089;0;0.0;4802870.034;423346;0;0.0;4402.53143;243;0;0.0;24;Centre-Val de Loire;200;10874580.37026
GRDF;2020;Gaz;221801.68609;311;0;0.0;5845638.07358;4558;0;0.0;3348875.82476;27430;0;0.0;5792951.553;596297;0;0.0;5908.66071;270;0;0.0;52;Pays de la Loire;200;15215175.79814
GRDF;2020;Gaz;883820.14476;303;0;0.0;5033301.83441;3092;0;0.0;3593321.08675;22298;0;0.0;4656216.717;496134;0;0.0;2433.65197;211;0;0.0;53;Bretagne;200;14169093.434889998
GRDF;2020;Gaz;231636.80366;909;0;0.0;3641390.7481;6077;0;0.0;3805580.39426;35765;0;0.0;7589513.999;737087;0;0.0;7526.72491;436;0;0.0;75;Nouvelle-Aquitaine;200;15275648.66993
GRDF;2020;Gaz;76324.8903;365;0;0.0;2649263.08272;4809;0;0.0;3891885.9326;32595;0;0.0;7828053.483;850933;0;0.0;8769.26308;581;0;0.0;76;Occitanie;200;14454296.651700001
GRDF;2020;Gaz;74677.6732;606;0;0.0;10078999.67784;13995;0;0.0;8021818.77759;64470;0;0.0;13953761.09;1247267;0;0.0;11868.40241;716;0;0.0;84;Auvergne-Rhône-Alpes;200;32141125.62104
GRDF;2020;Gaz;271477.17418;395;0;0.0;3134116.58891;3896;0;0.0;3747674.56117;25513;0;0.0;5802465.48;682388;0;0.0;6108.07828;363;0;0.0;93;Provence-Alpes-Côte d'Azur;200;12961841.88254
GRT Gaz;2020;Gaz;0.0;0;0;0.0;32492956.0;131;0;0.0;1012237.0;15;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;32;Hauts-de-France;200;33505193.0
GRT Gaz;2020;Gaz;37987.0;1;0;0.0;1357900.0;24;0;0.0;24502.0;2;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;53;Bretagne;200;1420389.0
GRT Gaz;2020;Gaz;0.0;0;0;0.0;893236.0;8;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;76;Occitanie;200;893236.0
Réseau GDS;2020;Gaz;9725.0;38;0;0.184;1541804.0;1179;0;0.249;1650600.0;10642;0;0.128;1046758.0;97501;0;1.6e-05;25752.0;298;0;0.106;44;Grand Est;200;4274639.0
Synelva;2020;Gaz;0.0;0;0;0.0;360.867;3;0;0.95;3756.25;6;0;0.95;2872.192;191;0;0.95;224.536;1;0;0.95;24;Centre-Val de Loire;200;7213.845
Teréga;2020;Gaz;0.0;0;0;0.0;2392778.9900456;45;0;0.0;286671.23033;17;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;75;Nouvelle-Aquitaine;200;2679450.2203756003
Veolia eau;2020;Gaz;0.0;0;1;0.0;17269.391;28;0;0.76;26560.429;185;0;0.256;108897.104;8208;0;0.0154;96729.11;191;0;0.256;44;Grand Est;200;249456.03399999999
Veolia eau;2020;Gaz;0.0;0;0;0.0;8999.993;2;0;1.0;0.0;0;0;0.0;1065.106;114;0;0.0175;1359.994;15;0;0.133;53;Bretagne;200;11425.093
Arc Energies Maurienne;2021;Electricité;0.0;0;1;0.0;7940.0;76;0;1.0;4160.0;273;0;0.949;10779.0;2422;0;1.0;0.0;0;0;0.0;84;Auvergne-Rhône-Alpes;100;22879.0
Enedis;2021;Electricité;577828.047325;19104;0;0.808;7270995.7584624;19648;0;0.328;9584039.3654012;294710;0;0.1;12641686.24;2693505;0;0.797;46498.284671;4830;0;0.0059;32;Hauts-de-France;100;30121047.695859604
Enedis;2021;Electricité;1282624.340982;29432;0;0.801;4461240.7330333;21612;0;0.79;5874926.98577519;215679;0;0.801;9350398.879;1922218;0;0.773;33767.5487186;6896;0;0.462;53;Bretagne;100;21002958.487509094
Enedis;2021;Electricité;850524.85011;39700;0;0.132;4906828.2819499;33541;0;0.265;10319145.3952272;392965;0;0.815;16108085.91;3196980;0;0.773;131806.953155;21423;0;0.656;75;Nouvelle-Aquitaine;100;32316391.3904421
Enedis;2021;Electricité;565727.35693;30464;0;0.102;3868380.9760667;38681;0;0.827;10654900.4060656;430761;0;0.822;16585492.25;3480433;0;0.776;76796.15561;15462;0;0.601;76;Occitanie;100;31751297.1446723
Enedis;2021;Electricité;281636.5865808;11212;0;0.795;2511737.2257542;29709;0;0.196;11243391.5347937;441430;0;0.0808;15213070.87;3075763;0;0.777;54409.257361;10512;0;0.53;93;Provence-Alpes-Côte d'Azur;100;29304245.474489696
Enedis;2021;Electricité;85.96723341;2;0;0.0;16.5905;1;1;1.0;1247.0266259;22;0;0.256;234.0250148;41;0;0.0313;1280.8666495;84;0;0.0862;XX;Non affecté à une région;100;2864.47602361
Energie et services de Seyssel;2021;Electricité;6503.861;176;0;0.213;61846.166;476;0;0.275;66086.597;1971;0;0.185;189460.554;26850;0;0.119;19506.639;1983;0;0.0975;84;Auvergne-Rhône-Alpes;100;343403.81700000004
Energie Pays Toy;2021;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;56.754;1;0;1.0;0.0;0;0;0.0;639.87;2;0;1.0;32;Hauts-de-France;100;696.624
Energies et services Creutzwald;2021;Electricité;0.0;0;0;0.0;10715.847;21;0;0.871;14196.239;166;0;0.791;24040.701;6401;0;0.739;23774.036;863;0;0.78;44;Grand Est;100;72726.823
Energies et services Hombourg-Haut;2021;Electricité;0.0;0;0;0.0;96.767;1;1;0.556;422.038;298;0;0.62;37220.757;2775;0;0.632;7606.61;242;0;0.534;44;Grand Est;100;45346.172
Energies et services Pierrevillers;2021;Electricité;0.0;0;0;0.0;6.652;1;0;0.391;0.0;0;1;0.0;2786.834;646;0;0.333;374.129;34;0;0.536;44;Grand Est;100;3167.615
Energis;2021;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;1;0.0;0.0;0;0;0.0;32;Hauts-de-France;100;0.0
Energis;2021;Electricité;0.0;0;0;0.0;54.225;1;0;1.0;0.0;0;1;0.0;0.0;0;0;0.0;11.529;1;0;1.0;53;Bretagne;100;65.754
Gaz de Barr;2021;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;25298.0;5377;0;0.5;6855.0;53;0;1.0;44;Grand Est;100;32153.0
Gazelec de Péronne;2021;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;1;0.0;43.307;1;1;1.0;11;Île-de-France;100;43.307
Gazelec de Péronne;2021;Electricité;102.43;1;0;1.0;125.818;3;0;0.672;0.0;0;0;0.0;17113.899;4092;0;0.0153;31847.284;806;0;0.292;32;Hauts-de-France;100;49189.431
Gazelec de Péronne;2021;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;1;0.0;0.0;0;0;0.0;44;Grand Est;100;0.0
GÉRÉDIS;2021;Electricité;0.0;0;1;0.0;0.0;0;0;0.0;83.883;4;0;0.517;524.438;81;0;0.572;0.0;0;1;0.0;52;Pays de la Loire;100;608.321
Gignac Energie;2021;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;17340.509;3337;0;0.0279;12245.146;435;0;0.405;76;Occitanie;100;29585.655
GreenAlp;2021;Electricité;1655.0;37;0;0.5;136854.0;836;0;0.5;416074.0;14621;0;0.5;320506.0;116678;0;0.5;74398.0;6120;0;0.5;84;Auvergne-Rhône-Alpes;100;949487.0
Primeo Réseau de Distribution;2021;Electricité;153.0;6;0;0.5;23798.0;112;0;0.563;11590.0;1182;0;0.505;68184.0;16759;0;0.5;68543.0;1234;0;0.573;44;Grand Est;100;172268.0
Régie communale de distribution d'électricité et d'eau Mitry Mory;2021;Electricité;0.0;0;0;0.0;521.411;20;0;0.476;4833.101;278;0;0.504;24092.067;4719;0;0.329;2260.066;141;0;0.422;11;Île-de-France;100;31706.644999999997
Régie d'électricité d'Elbeuf;2021;Electricité;0.0;0;0;0.0;718.608;13;0;0.526;5039.956;536;0;0.558;32580.611;8806;0;0.438;21031.688;1223;0;0.444;28;Normandie;100;59370.863
Régie électrique communale d'Aussois;2021;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;4645.0;1260;0;1.0;7187.0;320;0;1.0;84;Auvergne-Rhône-Alpes;100;11832.0
Régie électrique de La Cabanasse;2021;Electricité;0.0;0;1;0.0;70.0;2;0;1.0;897.0;49;0;1.0;2827.0;701;0;1.0;0.0;0;0;0.0;76;Occitanie;100;3794.0
Régie électrique de Sainte-Foy-Tarentaise;2021;Electricité;0.0;0;0;0.0;0.0;0;1;0.0;178.625;4;1;0.203;7410.871;1021;0;0.378;5716.558;239;0;0.569;84;Auvergne-Rhône-Alpes;100;13306.054
Régie électrique municipale de Fontpedrouse;2021;Electricité;0.0;0;0;0.0;0.0;0;1;0.0;538.0;32;0;1.0;556.0;217;0;1.0;0.0;0;0;0.0;76;Occitanie;100;1094.0
Régie électrique municipale de Mont Louis;2021;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;931.0;27;0;1.0;597.0;215;0;1.0;0.0;0;0;0.0;76;Occitanie;100;1528.0
Régie Municipale Bazas-Energies;2021;Electricité;0.0;0;0;0.0;309.794;3;0;1.0;671.369;71;0;0.028;12471.471;2634;0;0.00721;26246.573;466;0;0.122;75;Nouvelle-Aquitaine;100;39699.207
Régie municipale d'électricité de Dalou;2021;Electricité;0.0;0;0;0.0;0.0;0;1;0.0;344.0;29;0;0.0;2095.0;408;0;0.0;0.0;0;0;0.0;76;Occitanie;100;2439.0
Régie municipale d'électricité de Merens les Vals;2021;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;173.0;35;0;1.0;913.0;200;0;1.0;0.0;0;0;0.0;76;Occitanie;100;1086.0
Régie municipale d'électricité de Salins les Bains;2021;Electricité;240.927;12;0;0.44;1358.554;32;0;0.403;8581.996;333;0;0.248;8631.857;1878;0;0.299;738.963;182;0;0.266;27;Bourgogne-Franche-Comté;100;19552.297
Régie municipale d'électricité de Saverdun;2021;Electricité;965.0;70;0;1.0;6100.0;29;0;1.0;11421.0;360;0;0.994;13196.0;2738;0;1.0;0.0;0;0;0.0;76;Occitanie;100;31682.0
Régie municipale d'électricité de Varilhes;2021;Electricité;0.0;0;1;0.0;2768.0;38;0;0.0;4315.0;279;0;0.0;9945.0;2072;0;0.0;0.0;0;0;0.0;76;Occitanie;100;17028.0
Régie municipale d'électricité de Vicdessos;2021;Electricité;0.0;0;1;0.0;0.0;0;1;0.0;1043.0;79;0;1.0;1730.0;524;0;1.0;0.0;0;0;0.0;76;Occitanie;100;2773.0
Régie municipale d'électricité de Villarodin-Bourget;2021;Electricité;0.0;0;0;0.0;2455.0;2;0;0.0;2531.0;101;0;0.0;4777.0;1226;0;0.0;0.0;0;0;0.0;84;Auvergne-Rhône-Alpes;100;9763.0
Régie municipale d'électricité et de télédistribution de Marange-Silvange;2021;Electricité;0.0;0;0;0.0;149.737;2;1;0.738;1342.538;149;0;0.635;11672.338;2772;0;0.336;5348.67;168;0;0.667;44;Grand Est;100;18513.283
Régie municipale d'électricité et de télédistribution de Talange;2021;Electricité;0.0;0;0;0.0;782.964;21;0;0.841;6982.17;325;0;0.837;11850.444;3756;0;0.332;4797.002;318;0;0.824;44;Grand Est;100;24412.58
Régie municipale de Cazouls-les-Béziers;2021;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;17265.0;2952;0;1.0;2048.0;225;0;1.0;76;Occitanie;100;19313.0
Régie municipale électrique Les Houches;2021;Electricité;0.0;0;0;0.0;233.258;1;1;0.0;1616.83;45;0;0.637;23193.451;4140;0;0.477;16644.177;693;0;0.581;84;Auvergne-Rhône-Alpes;100;41687.716
Régie SDED Erôme-Gervans;2021;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;4529.0;658;0;0.0;860.0;85;0;0.0;84;Auvergne-Rhône-Alpes;100;5389.0
Régie Services Energie;2021;Electricité;1670.615;41;0;0.723;8581.267;115;0;0.296;16212.186;461;0;0.374;35183.667;5048;0;0.346;3633.378;199;0;0.487;84;Auvergne-Rhône-Alpes;100;65281.113
RTE;2021;Electricité;0.0;0;0;0.0;3909752.443;49;0;1.0;245377.656;18;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;28;Normandie;100;4155130.099
RTE;2021;Electricité;0.0;0;0;0.0;11032338.254;98;0;1.0;1117106.664;31;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;32;Hauts-de-France;100;12149444.918000001
RTE;2021;Electricité;0.0;0;0;0.0;569587.463;14;0;1.0;143165.623;7;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;53;Bretagne;100;712753.086
RTE;2021;Electricité;0.0;0;0;0.0;2299758.243;50;0;1.0;543237.602;90;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;75;Nouvelle-Aquitaine;100;2842995.8449999997
RTE;2021;Electricité;0.0;0;0;0.0;6322090.613;33;0;1.0;508046.95;47;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;93;Provence-Alpes-Côte d'Azur;100;6830137.563
SAIC Pers Loisinges;2021;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;5706.205;700;0;0.484;748.791;50;0;0.552;84;Auvergne-Rhône-Alpes;100;6454.996
SICAE des cantons de la Ferté-Alais et limitrophes;2021;Electricité;1027.983;52;0;0.464;65115.795;148;0;0.178;18557.134;726;0;0.155;87723.288;15072;0;0.0188;4083.132;503;0;0.0522;11;Île-de-France;100;176507.332
SICAE ELY;2021;Electricité;541.63;27;0;0.314;8126.896;94;0;0.313;20641.6;521;0;0.129;66684.128;10171;0;0.0197;14263.019;675;0;0.132;11;Île-de-France;100;110257.27299999999
SRD;2021;Electricité;26.0;1;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;148.0;28;0;0.916;46.0;2;1;0.974;24;Centre-Val de Loire;100;220.0
SRD;2021;Electricité;158.0;9;0;1.0;0.0;0;0;0.0;44.0;1;1;1.0;2382.0;337;0;0.831;203.0;32;0;0.916;52;Pays de la Loire;100;2787.0
Syndicat d'électricité synergie Maurienne;2021;Electricité;0.0;0;1;0.0;14405.0;53;0;0.226;10169.0;467;0;0.06;13175.0;2778;0;0.0;0.0;0;1;0.0;84;Auvergne-Rhône-Alpes;100;37749.0
Antargaz-Finagaz;2021;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;2017.798;114;0;1.0;0.0;0;0;0.0;44;Grand Est;200;2017.798
Energies Services Lannemezan;2021;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;30245.0;2387;0;0.0;19726.0;15;0;0.0;76;Occitanie;200;49971.0
Energies Services Lavaur;2021;Gaz;0.0;0;0;0.0;6468.0;15;0;0.633;32271.0;109;0;0.54;11894.0;691;0;0.5;13697.0;442;0;0.503;76;Occitanie;200;64330.0
Energies Services Occitans;2021;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;121223.81;5865;0;0.0;5959.277;146;0;0.0;76;Occitanie;200;127183.087
Gaz de Barr;2021;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;307430.0;13779;0;0.5;281889.0;116;0;1.0;44;Grand Est;200;589319.0
Gazelec de Péronne;2021;Gaz;0.0;0;0;0.0;858.775;1;0;1.0;0.0;0;0;0.0;23539.121;1901;0;0.00886;34700.155;225;0;0.492;32;Hauts-de-France;200;59098.051
Gazelec de Péronne;2021;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;177.255;1;0;1.0;76;Occitanie;200;177.255
GRDF;2021;Gaz;71461.22094;824;0;0.0;9092529.63672;17415;0;0.0;19256177.41413;106945;0;0.0;32484461.85;2390387;0;0.0;26663.93271;1048;0;0.0;11;Île-de-France;200;60931294.0545
GRDF;2021;Gaz;304972.10252;337;0;0.0;3749339.73088;4754;0;0.0;2899681.69265;22167;0;0.0;5401355.157;422634;0;0.0;3934.90609;213;0;0.0;24;Centre-Val de Loire;200;12359283.58914
GRDF;2021;Gaz;70351.76121;983;0;0.0;4288728.59032;4906;0;0.0;4270771.48751;31588;0;0.0;6616618.922;469912;0;0.0;5504.96895;276;0;0.0;27;Bourgogne-Franche-Comté;200;15251975.72999
GRDF;2021;Gaz;177713.59647;1249;0;0.0;8256484.37032;9804;0;0.0;7152425.14235;50261;0;0.0;13738182.47;939379;0;0.0;15638.16913;498;0;0.0;44;Grand Est;200;29340443.74827
GRDF;2021;Gaz;290196.91925;340;0;0.0;6480382.07721;5223;0;0.0;4080583.50227;30438;0;0.0;6381649.938;598113;0;0.0;7442.84066;239;0;0.0;52;Pays de la Loire;200;17240255.27739
GRDF;2021;Gaz;685890.96647;324;0;0.0;6140030.76826;3519;0;0.0;3620191.9861;24436;0;0.0;5071404.157;501475;0;0.0;20699.98708;187;0;0.0;53;Bretagne;200;15538217.864910001
GRDF;2021;Gaz;111516.27703;479;0;0.0;2931343.88448;5421;0;0.0;4369748.37175;35420;0;0.0;8218589.379;850222;0;0.0;6781.26361;480;0;0.0;76;Occitanie;200;15637979.17587
GRDF;2021;Gaz;320476.07186;413;0;0.0;3359637.76235;4263;0;0.0;4213423.1677;27513;0;0.0;6052142.881;673536;0;0.0;24617.64101;310;0;0.0;93;Provence-Alpes-Côte d'Azur;200;13970297.52392
GreenAlp;2021;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;492.0;12;0;0.5;231.0;30;0;0.5;88.0;3;0;0.5;27;Bourgogne-Franche-Comté;200;811.0
GreenAlp;2021;Gaz;0.0;0;0;0.0;91593.0;230;0;0.5;183262.0;2061;0;0.49;257128.0;39467;0;0.5;99528.0;1073;0;0.5;84;Auvergne-Rhône-Alpes;200;631511.0
GRT Gaz;2021;Gaz;0.0;0;0;0.0;13094267.7055;97;0;0.0;1270077.616842;16;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;11;Île-de-France;200;14364345.322341999
GRT Gaz;2021;Gaz;0.0;0;0;0.0;5602506.56209;35;0;0.0;30208.62507;6;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;52;Pays de la Loire;200;5632715.18716
GRT Gaz;2021;Gaz;0.0;0;0;0.0;871629.31519;8;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;76;Occitanie;200;871629.31519
Sorégies;2021;Gaz;1537.0;5;0;0.0;4915.0;52;0;0.0;60008.0;300;0;0.0;66005.0;6576;0;0.0;759.0;9;0;0.0;75;Nouvelle-Aquitaine;200;133224.0
Synelva;2021;Gaz;0.0;0;0;0.0;367.206;5;0;0.761;3856.916;5;0;0.835;4768.846;275;0;0.411;0.0;0;0;0.0;24;Centre-Val de Loire;200;8992.968
Teréga;2021;Gaz;0.0;0;0;0.0;2314499.8493768;31;0;0.0;189754.714849;18;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;76;Occitanie;200;2504254.5642258
Veolia eau;2021;Gaz;0.0;0;1;0.0;21388.145;25;0;0.762;39792.563;183;0;0.313;124693.503;7975;0;0.0317;113077.139;182;0;0.246;44;Grand Est;200;298951.35
Veolia eau;2021;Gaz;0.0;0;0;0.0;9387.38;2;0;1.0;0.0;0;1;0.0;1295.493;113;0;0.017;1486.242;15;0;0.133;53;Bretagne;200;12169.115
Vialis;2021;Gaz;3321.14;21;0;0.344;123445.439;144;0;0.467;200092.65;1418;0;0.33;354845.364;28598;0;0.319;148972.679;332;0;0.447;44;Grand Est;200;830677.272
Coopérative d'électricité de Saint Martin de Londres;2011;Electricité;1414.68;22;0;1.0;15865.01;66;0;1.0;61451.25;239;0;1.0;257484.67;34495;0;1.0;826.39;17;0;1.0;76;Occitanie;100;337042.0
